,0
2013-05-06,-6.714550833333333
2013-05-07,-5.3830275
2013-05-08,-2.438794166666665
2013-05-09,-2.0408058333333328
2013-05-10,-1.2182299999999995
2013-05-11,-1.2863991666666637
2013-05-12,-1.409872499999999
2013-05-13,-4.180278333333335
2013-05-14,-3.123126666666666
2013-05-15,-1.319544999999998
2013-05-16,-0.5856699999999998
2013-05-17,2.191414166666668
2013-05-18,2.5075891666666688
2013-05-19,0.9301525000000007
2013-05-20,1.9160133333333331
2013-05-21,0.6468941666666664
2013-05-22,-2.273804166666665
2013-05-23,2.1205825
2013-05-24,2.851083333333335
2013-05-25,-0.9385300000000004
2013-05-26,0.8063674999999991
2013-05-27,-0.4901624999999994
2013-05-28,-1.4573116666666657
2013-05-29,3.147550833333334
2013-05-30,2.660904166666668
2013-05-31,3.412335833333333
2013-06-01,3.9153266666666657
2013-06-02,3.1846208333333337
2013-06-03,2.0424133333333345
2013-06-04,5.716537500000001
2013-06-05,4.018307500000002
2013-06-06,3.2201233333333334
2013-06-07,1.393630833333333
2013-06-11,6.8281075000000016
2013-06-12,6.8289886111111135
2013-06-13,8.289872222222224
2013-06-14,6.9141975
2013-06-15,5.501855833333333
2013-06-16,6.2359050000000025
2013-06-17,8.065000000000001
2013-06-18,7.034300833333336
2013-06-19,4.25388666666667
2013-06-20,1.86028666666667
2013-06-21,2.471978333333334
2013-06-22,4.4634058333333355
2013-06-23,2.452421666666668
2013-06-24,4.002951666666669
2013-06-25,5.842427500000003
2013-06-26,6.384931666666669
2013-06-27,9.431791666666669
2013-06-28,9.680826666666668
2013-06-29,6.466067500000001
2013-06-30,5.877120000000001
2013-07-01,3.8817383333333364
2013-07-02,3.8812166666666683
2013-07-03,2.9883124999999993
2013-07-05,0.3336158333333348
2013-07-09,5.578242500000002
2013-07-10,4.017195833333337
2013-07-11,1.2775516666666669
2013-07-12,3.6293125000000006
2013-07-13,2.9726950000000003
2013-07-15,4.6047150000000014
2013-07-16,3.763285000000001
2013-07-17,6.08992416666667
2013-07-18,5.232000000000002
2013-07-19,3.8846483333333346
2013-07-20,5.5343291666666685
2013-07-21,2.2680683333333342
2013-07-22,4.052524166666666
